crop_name,region,season,month,demand_index,avg_price,volatility,season_fit
Chickpea,South India,rabi,12,66.79,51.82,0.11,0.79
Chickpea,South India,zaid,1,74.18,59.04,0.11,0.79
Chickpea,South India,zaid,2,62.11,55.29,0.11,0.79
Chickpea,South India,zaid,3,67.59,60.95,0.11,0.79
Chickpea,South India,zaid,4,72.78,60.83,0.11,0.79
Chickpea,South India,zaid,5,63.2,51.63,0.11,0.79
Chickpea,South India,zaid,6,71.99,50.58,0.11,0.79
Chickpea,South India,zaid,7,56.11,48.33,0.11,0.79
Chickpea,South India,zaid,8,69.07,45.06,0.11,0.79
Chickpea,South India,zaid,9,62.41,43.97,0.11,0.79
Chickpea,South India,zaid,10,63.25,43.23,0.11,0.79
Chickpea,South India,zaid,11,62.63,48.93,0.11,0.79
Chickpea,South India,zaid,12,69.31,52.29,0.11,0.79
Chickpea,West India,kharif,1,64.22,55.57,0.11,0.94
Chickpea,West India,kharif,2,59.41,59.1,0.11,0.94
Chickpea,West India,kharif,3,77.84,56.89,0.11,0.94
Chickpea,West India,kharif,4,67.37,59.39,0.11,0.94
Chickpea,West India,kharif,5,75.46,55.07,0.11,0.94
Chickpea,West India,kharif,6,64.24,48.62,0.11,0.94
Chickpea,West India,kharif,7,66.72,51.34,0.11,0.94
Chickpea,West India,kharif,8,66.49,45.21,0.11,0.94
Chickpea,West India,kharif,9,66.31,44.18,0.11,0.94
Chickpea,West India,kharif,10,61.04,46.47,0.11,0.94
Chickpea,West India,kharif,11,67.33,48.13,0.11,0.94
Chickpea,West India,kharif,12,62.82,54.24,0.11,0.94
Chickpea,West India,rabi,1,72.52,54.88,0.11,0.79
Chickpea,West India,rabi,2,75.31,57.79,0.11,0.79
Chickpea,West India,rabi,3,66.79,58.3,0.11,0.79
Chickpea,West India,rabi,4,61.44,59.67,0.11,0.79
Chickpea,West India,rabi,5,60.04,53.63,0.11,0.79
Chickpea,West India,rabi,6,57.32,51.85,0.11,0.79
Chickpea,West India,rabi,7,65.45,47.58,0.11,0.79
Chickpea,West India,rabi,8,59.89,43.49,0.11,0.79
Chickpea,West India,rabi,9,67.02,43.4,0.11,0.79
Chickpea,West India,rabi,10,66.68,43.92,0.11,0.79
Chickpea,West India,rabi,11,67.11,50.17,0.11,0.79
Chickpea,West India,rabi,12,70.63,51.29,0.11,0.79
Chickpea,West India,zaid,1,70.49,55.46,0.11,0.79
Chickpea,West India,zaid,2,70.34,58.12,0.11,0.79
Chickpea,West India,zaid,3,69.88,60.22,0.11,0.79
Chickpea,West India,zaid,4,65.33,56.79,0.11,0.79
Chickpea,West India,zaid,5,62.26,52.95,0.11,0.79
Chickpea,West India,zaid,6,61.61,52.27,0.11,0.79
Chickpea,West India,zaid,7,61.74,48.92,0.11,0.79
Chickpea,West India,zaid,8,65.28,42.31,0.11,0.79
Chickpea,West India,zaid,9,67.97,45.38,0.11,0.79
Chickpea,West India,zaid,10,60.13,45.87,0.11,0.79
Chickpea,West India,zaid,11,61.92,48.26,0.11,0.79
Chickpea,West India,zaid,12,61.38,48.92,0.11,0.79
Chickpea,East India,kharif,1,67.29,55.67,0.11,0.94
Chickpea,East India,kharif,2,68.31,56.46,0.11,0.94
Chickpea,East India,kharif,3,68.7,60.33,0.11,0.94
Chickpea,East India,kharif,4,70.07,59.11,0.11,0.94
Chickpea,East India,kharif,5,65.85,58.06,0.11,0.94
Chickpea,East India,kharif,6,61.82,52.84,0.11,0.94
Chickpea,East India,kharif,7,72.11,48.86,0.11,0.94
Chickpea,East India,kharif,8,64.09,44.46,0.11,0.94
Chickpea,East India,kharif,9,69.88,42.12,0.11,0.94
Chickpea,East India,kharif,10,60.25,44.65,0.11,0.94
Chickpea,East India,kharif,11,72.39,48.7,0.11,0.94
Chickpea,East India,kharif,12,62.86,51.47,0.11,0.94
Chickpea,East India,rabi,1,66.13,54.59,0.11,0.79
Chickpea,East India,rabi,2,75.19,56.1,0.11,0.79
Chickpea,East India,rabi,3,78.74,61.43,0.11,0.79
Chickpea,East India,rabi,4,75.75,57.86,0.11,0.79
Chickpea,East India,rabi,5,68.45,53.26,0.11,0.79
Chickpea,East India,rabi,6,65.08,52.85,0.11,0.79
Chickpea,East India,rabi,7,72.68,46.34,0.11,0.79
Chickpea,East India,rabi,8,63.27,45.02,0.11,0.79
Chickpea,East India,rabi,9,57.72,45.06,0.11,0.79
Chickpea,East India,rabi,10,61.48,44.95,0.11,0.79
Chickpea,East India,rabi,11,63.94,46.85,0.11,0.79
Chickpea,East India,rabi,12,67.66,51.63,0.11,0.79
Chickpea,East India,zaid,1,67.34,54.56,0.11,0.79
Chickpea,East India,zaid,2,71.9,61.96,0.11,0.79
Chickpea,East India,zaid,3,71.4,61.77,0.11,0.79
Chickpea,East India,zaid,4,63.35,59.06,0.11,0.79
Chickpea,East India,zaid,5,63.71,53.18,0.11,0.79
Chickpea,East India,zaid,6,64.0,54.05,0.11,0.79
Chickpea,East India,zaid,7,70.95,48.49,0.11,0.79
Chickpea,East India,zaid,8,57.44,44.95,0.11,0.79
Chickpea,East India,zaid,9,66.21,44.46,0.11,0.79
Chickpea,East India,zaid,10,55.88,43.92,0.11,0.79
Chickpea,East India,zaid,11,65.88,48.95,0.11,0.79
Chickpea,East India,zaid,12,56.72,51.72,0.11,0.79
Chickpea,Central India,kharif,1,69.92,57.47,0.11,0.94
Chickpea,Central India,kharif,2,73.76,59.88,0.11,0.94
Chickpea,Central India,kharif,3,66.7,56.03,0.11,0.94
Chickpea,Central India,kharif,4,68.33,60.7,0.11,0.94
Chickpea,Central India,kharif,5,76.17,57.21,0.11,0.94
Chickpea,Central India,kharif,6,69.85,52.65,0.11,0.94
Chickpea,Central India,kharif,7,63.42,47.89,0.11,0.94
Chickpea,Central India,kharif,8,73.45,43.84,0.11,0.94
Chickpea,Central India,kharif,9,72.77,43.73,0.11,0.94
Chickpea,Central India,kharif,10,71.73,43.14,0.11,0.94
Chickpea,Central India,kharif,11,69.13,46.93,0.11,0.94
Chickpea,Central India,kharif,12,60.62,52.38,0.11,0.94
Chickpea,Central India,rabi,1,74.25,54.34,0.11,0.79
Chickpea,Central India,rabi,2,62.8,58.58,0.11,0.79
Chickpea,Central India,rabi,3,70.26,60.88,0.11,0.79
Chickpea,Central India,rabi,4,75.05,58.64,0.11,0.79
Chickpea,Central India,rabi,5,78.48,56.31,0.11,0.79
Chickpea,Central India,rabi,6,65.97,49.23,0.11,0.79
Chickpea,Central India,rabi,7,64.89,47.57,0.11,0.79
Chickpea,Central India,rabi,8,69.9,45.94,0.11,0.79
Chickpea,Central India,rabi,9,58.8,44.45,0.11,0.79
Chickpea,Central India,rabi,10,68.46,47.53,0.11,0.79
Chickpea,Central India,rabi,11,70.64,49.31,0.11,0.79
Chickpea,Central India,rabi,12,68.0,52.67,0.11,0.79
Chickpea,Central India,zaid,1,75.45,53.44,0.11,0.79
Chickpea,Central India,zaid,2,68.55,57.26,0.11,0.79
Chickpea,Central India,zaid,3,72.6,62.23,0.11,0.79
Chickpea,Central India,zaid,4,67.31,54.12,0.11,0.79
Chickpea,Central India,zaid,5,67.14,57.59,0.11,0.79
Chickpea,Central India,zaid,6,70.39,52.73,0.11,0.79
Chickpea,Central India,zaid,7,64.8,46.07,0.11,0.79
Chickpea,Central India,zaid,8,67.68,44.0,0.11,0.79
Chickpea,Central India,zaid,9,75.62,45.03,0.11,0.79
Chickpea,Central India,zaid,10,62.2,44.33,0.11,0.79
Chickpea,Central India,zaid,11,65.74,47.72,0.11,0.79
Chickpea,Central India,zaid,12,73.28,52.32,0.11,0.79
Groundnut,North India,kharif,1,64.04,52.22,0.14,0.89
Groundnut,North India,kharif,2,69.04,52.49,0.14,0.89
Groundnut,North India,kharif,3,66.16,52.54,0.14,0.89
Groundnut,North India,kharif,4,70.35,46.81,0.14,0.89
Groundnut,North India,kharif,5,77.78,51.0,0.14,0.89
Groundnut,North India,kharif,6,64.21,42.92,0.14,0.89
Groundnut,North India,kharif,7,66.44,41.78,0.14,0.89
Groundnut,North India,kharif,8,65.38,39.47,0.14,0.89
Groundnut,North India,kharif,9,65.73,40.58,0.14,0.89
Groundnut,North India,kharif,10,66.44,37.43,0.14,0.89
Groundnut,North India,kharif,11,71.51,44.49,0.14,0.89
Groundnut,North India,kharif,12,81.96,42.88,0.14,0.89
Groundnut,North India,rabi,1,68.91,44.14,0.14,0.74
Groundnut,North India,rabi,2,71.56,49.67,0.14,0.74
Groundnut,North India,rabi,3,78.82,50.07,0.14,0.74
Groundnut,North India,rabi,4,60.35,49.84,0.14,0.74
Groundnut,North India,rabi,5,57.82,49.9,0.14,0.74
Groundnut,North India,rabi,6,55.87,45.05,0.14,0.74
Groundnut,North India,rabi,7,54.31,41.07,0.14,0.74
Groundnut,North India,rabi,8,71.82,39.75,0.14,0.74
Groundnut,North India,rabi,9,58.88,38.2,0.14,0.74
Groundnut,North India,rabi,10,63.69,39.93,0.14,0.74
Groundnut,North India,rabi,11,57.87,42.66,0.14,0.74
Groundnut,North India,rabi,12,52.68,43.81,0.14,0.74
Groundnut,North India,zaid,1,65.26,49.66,0.14,0.74
Groundnut,North India,zaid,2,68.91,47.84,0.14,0.74
Groundnut,North India,zaid,3,64.28,52.18,0.14,0.74
Groundnut,North India,zaid,4,68.4,49.61,0.14,0.74
Groundnut,North India,zaid,5,65.3,49.79,0.14,0.74
Groundnut,North India,zaid,6,63.61,44.83,0.14,0.74
Groundnut,North India,zaid,7,75.55,39.14,0.14,0.74
Groundnut,North India,zaid,8,54.34,40.44,0.14,0.74
Groundnut,North India,zaid,9,59.81,37.74,0.14,0.74
Groundnut,North India,zaid,10,59.7,38.73,0.14,0.74
Groundnut,North India,zaid,11,72.69,43.03,0.14,0.74
Groundnut,North India,zaid,12,70.51,42.32,0.14,0.74
Groundnut,South India,kharif,1,61.94,42.61,0.14,0.89
Groundnut,South India,kharif,2,64.75,52.89,0.14,0.89
Groundnut,South India,kharif,3,71.78,51.27,0.14,0.89
Groundnut,South India,kharif,4,68.69,49.37,0.14,0.89
Groundnut,South India,kharif,5,68.72,49.93,0.14,0.89
Groundnut,South India,kharif,6,58.12,45.57,0.14,0.89
Groundnut,South India,kharif,7,69.36,40.9,0.14,0.89
Groundnut,South India,kharif,8,67.11,43.78,0.14,0.89
Groundnut,South India,kharif,9,62.68,38.88,0.14,0.89
Groundnut,South India,kharif,10,59.91,39.45,0.14,0.89
Groundnut,South India,kharif,11,67.0,41.97,0.14,0.89
Groundnut,South India,kharif,12,61.1,45.39,0.14,0.89
Groundnut,South India,rabi,1,75.01,49.29,0.14,0.74
Groundnut,South India,rabi,2,73.61,50.34,0.14,0.74
Groundnut,South India,rabi,3,72.95,52.36,0.14,0.74
Groundnut,South India,rabi,4,64.04,51.53,0.14,0.74
Groundnut,South India,rabi,5,62.74,47.09,0.14,0.74
Groundnut,South India,rabi,6,67.15,45.56,0.14,0.74
Groundnut,South India,rabi,7,58.75,43.47,0.14,0.74
Groundnut,South India,rabi,8,66.46,38.0,0.14,0.74
Groundnut,South India,rabi,9,55.51,38.02,0.14,0.74
Groundnut,South India,rabi,10,61.37,39.34,0.14,0.74
Groundnut,South India,rabi,11,62.88,38.12,0.14,0.74
Groundnut,South India,rabi,12,64.26,44.42,0.14,0.74
Groundnut,South India,zaid,1,70.87,46.96,0.14,0.74
Groundnut,South India,zaid,2,77.19,46.76,0.14,0.74
Groundnut,South India,zaid,3,75.76,51.26,0.14,0.74
Groundnut,South India,zaid,4,73.1,51.02,0.14,0.74
Groundnut,South India,zaid,5,73.4,47.59,0.14,0.74
Groundnut,South India,zaid,6,60.71,47.68,0.14,0.74
Groundnut,South India,zaid,7,64.13,42.01,0.14,0.74
Groundnut,South India,zaid,8,69.78,37.46,0.14,0.74
Groundnut,South India,zaid,9,66.18,37.3,0.14,0.74
Groundnut,South India,zaid,10,62.94,39.27,0.14,0.74
Groundnut,South India,zaid,11,57.2,40.26,0.14,0.74
Groundnut,South India,zaid,12,72.96,46.67,0.14,0.74
Groundnut,West India,kharif,1,67.39,48.87,0.14,0.89
Groundnut,West India,kharif,2,67.33,53.74,0.14,0.89
Groundnut,West India,kharif,3,68.2,52.25,0.14,0.89
Groundnut,West India,kharif,4,74.53,49.19,0.14,0.89
Groundnut,West India,kharif,5,75.49,45.27,0.14,0.89
Groundnut,West India,kharif,6,74.35,44.3,0.14,0.89
Groundnut,West India,kharif,7,63.49,38.32,0.14,0.89
Groundnut,West India,kharif,8,61.33,37.44,0.14,0.89
Groundnut,West India,kharif,9,60.16,38.03,0.14,0.89
Groundnut,West India,kharif,10,68.39,39.5,0.14,0.89
Groundnut,West India,kharif,11,66.24,39.71,0.14,0.89
Groundnut,West India,kharif,12,61.8,48.4,0.14,0.89
Groundnut,West India,rabi,1,64.02,51.74,0.14,0.74
Groundnut,West India,rabi,2,67.58,50.85,0.14,0.74
Groundnut,West India,rabi,3,74.55,54.51,0.14,0.74
Groundnut,West India,rabi,4,68.24,50.02,0.14,0.74
Groundnut,West India,rabi,5,67.42,49.06,0.14,0.74
Groundnut,West India,rabi,6,70.66,45.01,0.14,0.74
Groundnut,West India,rabi,7,67.79,44.49,0.14,0.74
Groundnut,West India,rabi,8,65.51,39.67,0.14,0.74
Groundnut,West India,rabi,9,55.61,34.02,0.14,0.74
Groundnut,West India,rabi,10,65.54,39.0,0.14,0.74
Groundnut,West India,rabi,11,62.13,42.05,0.14,0.74
Groundnut,West India,rabi,12,65.9,47.13,0.14,0.74
Groundnut,West India,zaid,1,68.13,46.86,0.14,0.74
Groundnut,West India,zaid,2,73.75,50.38,0.14,0.74
Groundnut,West India,zaid,3,71.83,50.71,0.14,0.74
Groundnut,West India,zaid,4,65.55,51.03,0.14,0.74
Groundnut,West India,zaid,5,67.76,49.35,0.14,0.74
Groundnut,West India,zaid,6,64.86,41.53,0.14,0.74
Groundnut,West India,zaid,7,62.54,43.01,0.14,0.74
Groundnut,West India,zaid,8,62.12,38.75,0.14,0.74
Groundnut,West India,zaid,9,68.13,37.11,0.14,0.74
Groundnut,West India,zaid,10,55.89,38.89,0.14,0.74
Groundnut,West India,zaid,11,62.28,39.94,0.14,0.74
Groundnut,West India,zaid,12,65.32,45.93,0.14,0.74
Groundnut,East India,kharif,1,67.65,49.0,0.14,0.89
Groundnut,East India,kharif,2,77.87,50.11,0.14,0.89
Groundnut,East India,kharif,3,70.59,50.64,0.14,0.89
Groundnut,East India,kharif,4,64.57,49.6,0.14,0.89
Groundnut,East India,kharif,5,65.31,49.11,0.14,0.89
Groundnut,East India,kharif,6,77.95,43.65,0.14,0.89
Groundnut,East India,kharif,7,62.62,41.51,0.14,0.89
Groundnut,East India,kharif,8,65.58,39.59,0.14,0.89
Groundnut,East India,kharif,9,69.62,34.35,0.14,0.89
Groundnut,East India,kharif,10,51.67,38.34,0.14,0.89
Groundnut,East India,kharif,11,70.19,38.89,0.14,0.89
Groundnut,East India,kharif,12,51.16,46.08,0.14,0.89
Groundnut,East India,rabi,1,68.92,46.16,0.14,0.74
Groundnut,East India,rabi,2,63.87,48.77,0.14,0.74
Groundnut,East India,rabi,3,69.75,50.39,0.14,0.74
Groundnut,East India,rabi,4,71.27,44.75,0.14,0.74
Groundnut,East India,rabi,5,63.42,46.09,0.14,0.74
Groundnut,East India,rabi,6,64.92,43.98,0.14,0.74
Groundnut,East India,rabi,7,68.69,38.37,0.14,0.74
Groundnut,East India,rabi,8,63.83,40.07,0.14,0.74
Groundnut,East India,rabi,9,72.48,37.48,0.14,0.74
Groundnut,East India,rabi,10,65.22,36.19,0.14,0.74
Groundnut,East India,rabi,11,52.74,43.1,0.14,0.74
Groundnut,East India,rabi,12,66.17,47.23,0.14,0.74
Groundnut,East India,zaid,1,60.83,49.43,0.14,0.74
Groundnut,East India,zaid,2,78.14,51.74,0.14,0.74
Groundnut,East India,zaid,3,70.58,51.77,0.14,0.74
Groundnut,East India,zaid,4,60.94,53.74,0.14,0.74
Groundnut,East India,zaid,5,64.65,49.4,0.14,0.74
Groundnut,East India,zaid,6,58.38,42.77,0.14,0.74
Groundnut,East India,zaid,7,71.88,41.02,0.14,0.74
Groundnut,East India,zaid,8,70.87,39.03,0.14,0.74
Groundnut,East India,zaid,9,53.99,39.68,0.14,0.74
Groundnut,East India,zaid,10,60.65,40.3,0.14,0.74
Groundnut,East India,zaid,11,64.83,38.93,0.14,0.74
Groundnut,East India,zaid,12,67.02,49.15,0.14,0.74
Groundnut,Central India,kharif,1,70.16,48.26,0.14,0.89
Groundnut,Central India,kharif,2,74.17,51.3,0.14,0.89
Groundnut,Central India,kharif,3,70.25,49.38,0.14,0.89
Groundnut,Central India,kharif,4,69.97,53.06,0.14,0.89
Groundnut,Central India,kharif,5,63.52,51.27,0.14,0.89
Groundnut,Central India,kharif,6,65.74,43.32,0.14,0.89
Groundnut,Central India,kharif,7,69.69,41.12,0.14,0.89
Groundnut,Central India,kharif,8,67.4,38.67,0.14,0.89
Groundnut,Central India,kharif,9,62.9,39.04,0.14,0.89
Groundnut,Central India,kharif,10,65.06,35.87,0.14,0.89
Groundnut,Central India,kharif,11,59.09,43.25,0.14,0.89
Groundnut,Central India,kharif,12,65.54,44.01,0.14,0.89
Groundnut,Central India,rabi,1,60.91,46.18,0.14,0.74
Groundnut,Central India,rabi,2,58.69,50.63,0.14,0.74
Groundnut,Central India,rabi,3,66.21,49.65,0.14,0.74
Groundnut,Central India,rabi,4,68.46,51.62,0.14,0.74
Groundnut,Central India,rabi,5,78.17,45.3,0.14,0.74
Groundnut,Central India,rabi,6,72.0,46.84,0.14,0.74
Groundnut,Central India,rabi,7,60.8,41.98,0.14,0.74
Groundnut,Central India,rabi,8,61.31,39.46,0.14,0.74
Groundnut,Central India,rabi,9,70.75,39.22,0.14,0.74
Groundnut,Central India,rabi,10,66.14,38.45,0.14,0.74
Groundnut,Central India,rabi,11,57.28,41.26,0.14,0.74
Groundnut,Central India,rabi,12,72.23,42.11,0.14,0.74
Groundnut,Central India,zaid,1,62.42,48.63,0.14,0.74
Groundnut,Central India,zaid,2,63.87,49.15,0.14,0.74
Groundnut,Central India,zaid,3,67.08,48.78,0.14,0.74
Groundnut,Central India,zaid,4,63.93,52.35,0.14,0.74
Groundnut,Central India,zaid,5,61.16,45.13,0.14,0.74
Groundnut,Central India,zaid,6,63.05,46.38,0.14,0.74
Groundnut,Central India,zaid,7,63.72,40.81,0.14,0.74
Groundnut,Central India,zaid,8,63.82,36.28,0.14,0.74
Groundnut,Central India,zaid,9,65.67,38.87,0.14,0.74
Groundnut,Central India,zaid,10,61.56,40.81,0.14,0.74
Groundnut,Central India,zaid,11,59.06,43.6,0.14,0.74
Groundnut,Central India,zaid,12,66.97,44.36,0.14,0.74
